"mod","weight"
"Tho",5.30251
"Tho",2.03324
"Tho",0.85634
"Tho",2.36063
"Tho",0.48145
"Tho",7.38946
"Tho",5.16707
"Tho",4.01519
"Tho",1.40058
"Tho",3.51921
"Tho",6.1052
"Tho",2.61873
"Tho",1.27997
"Tho",5.67228
"Tho",5.92081
"Tho",1.03024
"Tho",8.57182
"Tho",4.60966
"Tho",7.59574
"Tho",2.83153
"Tho",1.95123
"Tho",5.29936
"Tho",6.69788
"Tho",1.21328
"Tho",1.91375
"Tho",7.54083
"Tho",5.03494
"Tho",7.89095
"Tho",3.75656
"Tho",0.78212
"Tho",2.93672
"Tho",4.67803
"Tho",0.14094
"Tho",7.00508
"Tho",8.69743
"Tho",9.48412
"Tho",3.45404
"Tho",1.31898
"Tho",4.15035
"Tho",5.38152
"Tho",1.02285
"Tho",7.40256
"Tho",8.74168
"Tho",6.08227
"Tho",3.46699
"Tho",2.09228
"Tho",4.0997
"Tho",7.77281
"Tho",1.66909
"Tho",7.17873
"Tho",10.82606
"Tho",5.76249
"Tho",9.01919
"Tho",0.04374
"Tho",1.57479
"Tho",0.50106
"Tho",0.48023
"Tho",0.49067
"Tho",0.7773
"Tho",2.77903
"Tho",0.26543
"Tho",0.71972
"Tho",9.86065
"Tho",4.99822
"Tho",6.09031
"Tho",0.06793
"Tho",0.36969
"Tho",0.65385
"Tho",0.10118
"Tho",1.74943
"Tho",2.59362
"Tho",0.73028
"Tho",0.44716
"Tho",0.93056
"Tho",5.07399
"Tho",4.45992
"Tho",5.17904
"Tho",4.06735
"Tho",2.34981
"Tho",1.71193
"Tho",2.24203
"Tho",3.57193
"Tho",6.19399
"Tho",4.68901
"Tho",0.0514
"Tho",3.13535
"Tho",0.88747
"Tho",0.43608
"Tho",1.20114
"Tho",5.43609
"Tho",8.98365
"Tho",5.85654
"Tho",9.69788
"Tho",3.56937
"Tho",6.6341
"Tho",4.09714
"Tho",2.56447
"Tho",7.72463
"Tho",2.39744
"Tho",4.61047
"Tho",2.28975
"Tho",3.85165
"Tho",6.5279
"Tho",6.35015
"Tho",0.41396
"Tho",3.35983
"Tho",3.05388
"Tho",2.17873
"Tho",1.59851
"Tho",0.47529
"Tho",0.91972
"Tho",1.2468
"Tho",0.24265
"Tho",3.68178
"Tho",5.32622
"Tho",8.10942
"Tho",3.74705
"Tho",0.16609
"Tho",9.30579
"Tho",2.97229
"Tho",0.38468
"Tho",1.72925
"Tho",3.64219
"Tho",2.25677
"Tho",3.04426
"Tho",6.32951
"Tho",0.61903
"Tho",12.15158
"Tho",1.91799
"HC",0.96132
"HC",2.60076
"HC",0.79256
"HC",2.69788
"HC",0.65426
"HC",3.93598
"HC",4.54151
"HC",0.83373
"HC",0.53099
"HC",2.49643
"HC",0.25392
"HC",0.18224
"HC",0.12315
"HC",0.07135
"HC",5.26896
"HC",4.67517
"HC",0.06221
"HC",0.93305
"HC",1.19425
"HC",0.37101
"HC",2.84505
"HC",0.08915
"HC",4.20252
"HC",0.33941
"HC",3.23374
"HC",4.8517
"HC",1.31452
"HC",0.51851
"HC",3.9051
"HC",0.18932
"HC",0.46237
"HC",2.53485
"HC",1.62538
"HC",0.17127
"HC",2.26532
"HC",1.04612
"HC",1.80925
"HC",0.42184
"HC",0.37144
"HC",2.4238
"HC",1.32455
"HC",1.48978
"HC",4.35996
"HC",0.63926
"HC",2.78611
"HC",3.42618
"HC",0.9446
"HC",0.09744
"HC",3.72299
"HC",1.08026
"HC",1.55797
"HC",5.87303
"HC",0.68183
"HC",2.42109
"HC",2.13738
"HC",3.4736
"HC",0.93048
"HC",1.65174
"HC",0.86439
"HC",0.8073
"HC",3.62503
"HC",1.3023
"HC",1.8843
"HC",3.05687
"HC",0.50691
"HC",1.95724
"HC",0.12086
"HC",1.78209
"HC",1.18513
"HC",0.12592
"HC",0.13707
"HC",0.06115
"HC",0.7749
"HC",0.36927
"HC",2.48806
"HC",2.83928
"HC",1.79594
"HC",1.97126
"HC",3.75483
"HC",5.20103
"HC",3.29666
"HC",0.45931
"HC",1.37402
"HC",0.61914
"HC",0.6688
"HC",0.65246
"HC",3.55852
"HC",0.05027
"HC",1.05724
"HC",0.39198
"HC",0.37174
"HC",0.02094
"HC",1.59309
"HC",1.67116
"HC",6.04507
"HC",1.27868
"HC",3.71387
"HC",0.23856
"HC",0.23559
"HC",1.23167
"HC",1.58364
"HC",0.66017
"HC",2.81879
"HC",1.69926
"HC",4.58911
"HC",0.23268
"HC",3.32611
"HC",1.73558
"HC",2.88607
"HC",0.56058
"HC",0.93726
"HC",2.98347
"HC",3.46154
"HC",0.49223
"HC",0.80734
"HC",0.41403
"HC",0.18432
"HC",0.77426
"HC",0.33955
"HC",1.15333
"HC",0.11087
"HC",1.15116
"HC",4.48842
"HC",0.15852
"HC",0.31166
"HC",0.51342
"HC",3.41503
"HC",0.85472
"HC",1.33315
"HC",2.27428
"HC",0.80132
"HC",0.45714
"HC",0.88777
"HC",3.36102
"HC",0.18874
"HC",4.22029
"HC",0.10942
"HC",0.13074
"HC",0.23018
"HC",0.75025
"HC",5.97233
"HC",0.83036
"HC",1.02516
"HC",2.48975
"HC",1.14666
"HC",0.55354
"HC",1.45451
"HC",1.32424
"HC",0.29398
"HC",4.01175
"HC",5.31542
"HC",1.76757
"HC",3.19459
"HC",3.83025
"HC",0.84904
"HC",0.38038
"HC",0.88624
"HC",0.5736
"HC",1.33849
"HC",1.68682
"HC",0.41716
"HC",1.02702
"HC",0.27676
"HC",1.93557
"HC",2.00897
"HC",2.57075
"HC",0.21248
"HC",1.39475
"HC",1.52669
"HC",3.59217
"HC",0.22084
"HC",1.63141
"HC",0.1737
"HC",1.36851
"HC",0.07851
"HC",2.35347
"HC",3.64508
"HC",5.0545
"HC",1.95913
"HC",2.12312
"HC",2.32438
"HC",3.30549
"HC",3.08108
"HC",3.94761
"HC",0.35121
"HC",4.70628
"HC",0.56471
"HC",3.50049
"HC",1.77106
"HC",2.38862
"HC",0.58754
"HC",1.587
"HC",2.62107
"HC",2.98043
"HC",0.12321
"HC",2.24089
"HC",2.38789
"HC",2.23139
"HC",6.18025
"HC",0.89532
"HC",2.3058
"HC",0.31865
"HC",0.73568
"HC",1.44624
"HC",4.11407
"HC",0.5525
"HC",5.90022
"HC",0.37545
"HC",1.7939
"HC",0.47317
"HC",0.28899
"HC",4.13859
"HC",0.05195
"HC",0.17054
"HC",0.03488
"HC",3.01677
"HC",0.06588
"HC",0.06218
"HC",0.04481
"HC",1.6366
"HC",1.38587
"HC",1.98693
"HC",3.65901
"HC",2.28154
"HC",2.96785
"HC",4.05481
"HC",0.51481
"HC",0.31679
"HC",0.87184
"HC",0.44517
"HC",0.41628
"HC",1.42225
"HC",2.17483
"HC",0.79765
"HC",1.21215
"HC",1.04728
"HC",0.82659
"HC",0.41469
"HC",3.09471
"HC",0.19732
"HC",0.93482
"HC",2.04913
"HC",0.78116
"HC",0.19754
"HC",0.48657
"HC",2.67062
"HC",2.09109
"HC",5.23591
"HC",1.88177
"HC",0.29707
"HC",3.31742
"HC",0.4453
"HC",1.64863
"HC",2.36452
"HC",1.67539
"HC",3.30577
"HC",1.53439
"HC",1.30182
"HC",5.27211
"HC",2.10756
"HC",1.43764
"HC",0.03064
"HC",4.44949
"HC",1.69611
"HC",0.10349
"HC",1.35216
"HC",5.8817
"HC",4.49502
"HC",4.66566
"HC",1.10125
"HC",0.34634
"HC",2.20942
"HC",0.60282
"HC",2.16463
"HC",0.60929
"HC",4.72968
"HC",1.86439
"HC",1.47674
"HC",0.83124
"HC",0.13008
"HC",1.9025
"HC",3.96748
"HC",1.5702
"HC",3.33316
"HC",0.65248
"HC",4.76798
"HC",2.15423
"HC",3.42132
"HC",3.90581
"HC",3.15168
"HC",1.73062
"HC",2.03686
"HC",4.46298
"HC",0.13702
"HC",1.39799
"HC",1.57977
"HC",0.60302
"HC",2.31326
"HC",1.11091
"HC",4.33638
"HC",2.81821
"HC",4.85374
"HC",0.20185
"HC",0.99479
"HC",0.72895
"HC",1.22111
"HC",1.65211
"HC",0.167
"HC",0.77155
"HC",1.33595
"HC",1.04535
"HC",0.5247
"HC",1.40852
"HC",0.99654
"HC",0.25202
"HC",0.35665
"HC",2.23147
"HC",0.21299
"HC",0.97848
"HC",2.31903
"HC",0.81419
"HC",2.27536
"HC",0.94987
"HC",0.54528
"HC",4.13308
"HC",0.39997
"HC",2.73555
"HC",3.87581
"HC",0.92104
"HC",0.84372
"HC",0.64508
"HC",1.22922
"HC",0.91433
"HC",0.35852
"HC",5.249
"HC",1.72459
"HC",0.77317
"HC",2.03251
"HC",0.97938
"HC",4.10636
"HC",3.13959
"HC",3.56503
"HC",3.68569
"HC",0.72711
"HC",4.53152
"HC",0.37367
"HC",0.50119
"HC",2.23307
"HC",0.69039
"HC",4.0959
"HC",0.74355
"HC",1.71501
"HC",0.42626
"HC",0.4807
"HC",2.21422
"HC",2.42877
"HC",0.65241
"HC",1.6471
"HC",1.57584
"HC",0.04271
"HC",0.05867
"HC",0.35411
"HC",2.77062
"HC",0.99434
"Str",4.21709
"Str",4.84572
"Str",2.72081
"Str",2.232
"Str",2.12074
"Str",1.51404
"Str",3.00239
"Str",1.24198
"Str",0.63992
"Str",1.01067
"Str",2.3467
"Str",2.52583
"Str",0.10233
"Str",0.94963
"Str",2.42744
"Str",0.02888
"Str",0.64237
"Str",0.52753
"Str",4.6197
"Str",0.30116
"Str",1.47758
"Str",2.37952
"Str",0.40794
"Str",4.32212
"Str",0.43701
"Str",0.85699
"Str",6.78111
"Str",2.91737
"Str",2.54714
"Str",0.3261
"Str",0.1629
"Str",7.51856
"Str",1.71685
"Str",3.30698
"Str",1.0777
"Str",1.43707
"Str",1.22679
"Str",2.29921
"Str",1.22036
"Str",0.21899
"Str",2.9952
"Str",0.06121
"Str",0.0235
"Str",0.02315
"Str",1.57699
"Str",2.54755
"Str",4.33262
"Str",0.77339
"Str",4.17456
"Str",4.48093
"Str",0.52986
"Str",6.20168
"Str",1.06304
"Str",5.65871
"Str",1.8227
"Str",6.47934
"Str",0.82892
"Str",0.99384
"Str",2.20111
"Str",2.86348
"Str",0.80612
"Str",4.2715
"Str",2.29704
"Str",3.69257
"Str",3.37799
"Str",2.58783
"Str",4.40228
"Str",5.24184
"Str",0.70356
"Str",2.48951
"Str",8.3742
"Str",0.10391
"Str",0.72158
"Str",0.01019
"Str",1.17203
"Str",0.10835
"Str",0.94377
"Str",2.90691
"Str",0.52741
"Str",0.66152
"Str",4.46581
"Str",1.83938
"Str",3.67747
"Str",1.03832
"Str",6.28702
"Str",4.30976
"Str",2.66132
"Str",1.62329
"Str",1.14391
"Str",1.54428
"Str",4.30943
"Str",2.82144
"Str",2.27684
"Str",5.69954
"Str",3.34766
"Str",2.91178
"Str",1.74056
"Str",0.59971
"Str",2.51551
"Str",4.18108
"Str",2.82798
"Str",3.24922
"Str",3.80473
"Str",2.34491
"Str",1.10202
"Str",4.65779
"Str",4.25037
"Str",0.26908
"Str",0.80205
"Str",0.29752
"Str",0.71285
"Str",8.09945
"Str",3.12078
"Str",0.70334
"Str",3.3647
"Str",4.09284
"Str",3.73872
"Str",1.15598
"Str",0.23535
"Str",1.41016
"Str",4.49463
"Str",0.36685
"Str",1.55758
"Str",4.01081
"Str",5.76286
"Str",7.07084
"Str",0.5965
"Str",1.8664
"Str",0.11869
"Str",5.7648
"Str",0.28794
"Str",1.23742
"Str",2.23492
"Str",4.39475
"Str",4.67264
"Str",0.775
"Str",4.66029
"Str",0.56523
"Str",2.56566
"Str",5.67192
"Str",2.73658
"Str",1.40982
"Str",8.47797
"Str",0.54254
"Str",4.66545
"Str",3.08485
"Str",2.45737
"Str",1.83962
"Str",4.27848
"Str",1.46675
"Str",0.65536
"Str",1.40725
"Str",1.44589
"Str",5.21768
"Str",1.27412
"Str",8.1533
"Str",0.81445
"Str",1.39309
"Str",3.10459
"Str",1.41879
"Str",2.90434
"Str",0.01324
"Str",2.41631
"Str",1.9107
"Str",0.96272
"Str",2.12719
"Str",0.14767
"Str",4.43611
"Str",0.23056
"Str",0.17276
"Str",0.91965
"Str",0.22184
"Str",4.31765
"Str",0.88139
"Str",4.63774
"Str",0.54022
"Str",1.97512
"Str",1.28596
"Str",0.97676
"Str",0.70455
"Str",0.94782
"Str",3.02301
"Str",0.88982
"Str",0.21341
"Str",0.58724
"Str",2.90218
"Str",0.8342
"Str",0.54935
"Str",3.60027
"Str",1.90999
"Str",0.90618
"Str",2.49896
"Str",1.86608
"Str",1.7928
"Str",1.18305
"Str",1.37494
"Str",0.8474
"Str",0.0467
"Str",1.7576
"Str",2.09346
"Str",2.22803
"Str",1.46203
"Str",4.49885
"Str",0.91291
"Str",0.76433
"Str",1.04713
"Str",5.4104
"Str",2.70551
"Str",3.76509
"Str",1.09019
"Str",1.7375
"Str",1.04169
"Str",0.80732
"Str",3.97435
"Str",2.34953
"Str",4.00435
"Str",4.64962
"Str",1.53145
"Str",0.48901
"Str",2.47515
"Str",4.90743
"Str",3.68291
"Str",2.52338
"Str",3.67233
"Str",0.09216
"Str",3.07723
"Str",1.94342
"Str",7.42849
"Str",0.89033
"Str",6.03904
"Str",4.25899
"Str",0.11367
"Str",0.54288
"Str",0.19429
"Str",6.01009
"Str",3.40263
"Str",3.30114
"Str",0.17418
"Str",2.99394
"Str",2.38793
"Str",2.58703
"Str",5.98727
"Str",3.32692
"Str",2.10493
"Str",1.49837
"Str",1.61732
"Str",0.98816
"Str",2.88551
"Str",3.70592
"Str",2.26227
"Str",1.33843
"Str",0.00389
"Str",3.26534
"Str",0.72314
"Str",0.76743
"Str",9.805
"Str",0.00403
"Str",4.67608
"Str",5.84925
"Str",4.58557
"Str",1.26997
"Str",1.43923
"Str",0.45682
"Str",3.8118
"Str",4.66837
"Str",1.16406
"Str",0.51224
"Str",3.77228
"Str",2.27249
"Str",1.79265
"Str",0.33329
"Str",0.42605
"Str",0.57661
"Str",0.28613
"Str",4.77631
"Str",5.01171
"Str",5.03679
"Str",7.07747
"Str",1.82859
"Str",0.13759
"Str",0.77607
"Str",1.19678
"Str",0.77954
"Str",2.21383
"Str",0.03248
"Str",0.70682
"Str",0.79004
"Str",0.83104
"Str",0.5539
"Str",2.62359
"Str",2.66125
"Str",1.24385
"Str",3.718
"Str",3.05335
"Str",3.3826
"Str",1.90966
"Str",0.93737
"Str",0.99225
"Str",2.06163
"Str",1.14081
"Str",0.83014
"Str",2.29208
"Str",0.82634
"Str",0.3048
"Str",5.89352
"Str",0.29546
"Str",1.18852
"Str",0.77322
"Str",2.7372
"Str",0.66381
"Str",0.59624
"Str",0.13228
"Str",6.48596
"Str",3.11185
"Str",1.35548
"Str",3.46682
"Str",1.36905
"Str",0.14575
"Str",1.86051
"Str",5.68329
"Str",3.03467
"Str",6.16309
"Str",3.42024
"Str",2.18753
"Str",0.68622
"Str",0.33135
"Str",1.50056
"Str",3.73918
"Str",5.58791
"Str",4.04033
"Str",0.76333
"Str",0.60044
"Str",7.42589
"Str",2.0161
"Str",0.86241
"Str",2.62676
"Str",1.37712
"Str",2.16301
"Str",11.74618
"Str",1.27075
"Str",1.41156
"Str",0.98842
"Str",4.1813
"Str",1.3665
"Str",1.79076
"Str",1.15481
"Str",4.57167
"Str",0.52587
"Str",0.10253
"Str",3.77645
"Str",0.48356
"Str",2.73163
"Str",2.05496
"Str",3.47793
"Str",0.01114
"Str",7.92224
"Str",1.2643
"Str",0.3043
"Str",2.05194
"Str",1.1931
"Str",4.99058
"Str",0.75888
"Str",4.84838
"Str",2.29291
"Str",1.1894
"Str",4.61473
"Str",0.00641
"Str",7.99858
"Str",3.51561
"Str",4.51068
"Str",0.83879
"Str",0.87432
"Str",0.14092
"Str",0.24021
"Str",1.22819
"Str",1.40437
"Str",1.26038
"Str",0.98363
"Str",0.22513
"Str",1.81604
"Str",4.32055
"Str",0.32568
"Str",0.0736
"Str",1.19952
"Str",0.22686
"Str",5.65088
"Str",6.43145
"Str",0.75079
"Str",1.46255
"Str",1.73871
"Str",1.435
"Str",0.05254
"Str",1.07939
"Str",0.60337
"Str",5.27087
"Str",3.23949
"Str",1.53635
"Str",0.6633
"Str",0.71644
"Str",5.1783
"Str",2.38618
"Str",0.17793
"Str",0.90704
"Str",3.31201
"Str",2.35053
"Str",3.66076
"Str",1.6562
"Str",4.14147
"Str",0.16198
"Str",1.46965
"Str",2.49501
"Str",2.44696
"Str",4.72453
"Str",4.43482
"Str",7.61917
"Str",3.91153
"Str",4.92415
"Str",2.69311
"Str",1.58817
"Str",0.80086
"Str",1.68186
"Str",1.24686
"Str",2.80919
"Str",2.37128
"Str",5.60553
"Str",0.1447
"Str",1.01183
"Str",1.93283
"Str",6.16312
"Str",0.26314
"Str",3.144
"Str",1.98245
"Str",0.55873
"Str",1.10225
"Str",4.5118
"Str",0.23846
"Str",2.0878
"Str",2.11049
"Str",3.25027
"Str",3.53421
"Str",7.47275
"Str",4.20115
"Str",1.54201
"Str",2.35831
"Str",1.06505
"Str",8.94645
"Str",3.65711
"Str",1.19514
"Str",0.95216
"Str",1.75917
"Str",3.11225
"Str",1.79196
"Str",6.94576
"Str",2.70274
"Str",2.49671
"Str",1.69352
"Str",2.99157
"Str",0.83608
"Str",3.05202
"Str",0.90384
"Str",0.55808
"Str",1.0328
"Str",0.51227
"Str",1.27608
"Str",0.82333
"Str",0.33422
"Str",0.32487
"Str",0.1639
"Str",0.1529
"Str",1.2267
"Str",2.29029
"Str",3.81577
"Str",1.01808
"Str",1.16001
"Str",1.78572
"Str",3.64193
"Str",0.94607
"Str",3.78761
"Str",1.10366
"Str",3.24067
"Str",2.18834
"Str",0.20844
"Str",4.89604
"Str",5.44001
"Str",4.47912
"Str",0.44515
"Str",0.78591
"Str",1.77778
"Str",2.30711
"Str",2.30433
"Str",4.37624
"Str",2.25309
"Str",6.41313
"Str",3.84713
"Str",2.1396
"Str",5.0626
"Str",8.56208
"Str",2.15192
"Str",3.12618
"Str",2.749
"Str",0.14818
"Str",1.11999
"Str",2.04417
"Str",1.53953
"Str",0.73418
"Str",2.17202
"Str",1.14568
"Str",4.81872
"Str",2.23045
"Str",0.36161
"Str",0.33078
"Str",3.51764
"Str",0.86108
"Str",1.16983
"Str",3.83605
"Str",2.76983
"Str",0.85133
"Str",3.68669
"Str",0.11005
"Str",0.24662
"Str",0.51583
"Str",1.63845
"Str",2.66304
"Str",4.78814
"Str",0.32007
"Str",0.96467
"Str",0.11764
"Str",0.30632
"Str",2.29816
"Str",0.46152
"Str",0.47526
"Str",6.33091
"Str",1.32229
"Str",1.24118
"Str",0.61958
"Str",2.28858
"Str",4.06344
"Str",3.55225
"Str",0.95962
"Str",5.94103
"Str",6.32944
"Str",0.7308
"Str",1.73579
"Str",4.62902
"Str",1.02072
"Str",2.88476
"Str",5.10641
"Str",1.09414
"Str",0.38244
"Str",0.01753
"Str",1.11849
"Str",3.21771
"Str",0.01348
"Str",1.14987
"Str",0.6853
"Str",2.95987
"Str",1.88462
"Str",1.7786
"Str",5.55814
"Str",0.5291
"Str",3.29237
"Str",2.46612
"Str",1.77944
"Str",0.70356
"Str",5.33156
"Str",0.07476
"Str",1.66371
"Str",0.07047
"Str",3.59593
"Str",0.7764
"Str",1.92932
"Str",0.25601
"Str",0.8392
"Str",1.92405
"Str",3.66996
"Str",2.26115
"Str",7.61774
"Str",1.59649
"Str",5.50715
"Str",0.19024
"Str",2.22627
"Str",1.94429
"Str",2.78225
"Str",0.84571
"Str",1.75217
"Str",2.34154
"Str",0.4323
"Str",1.05561
"Str",3.42002
"Str",0.62029
"Str",1.03761
"Str",1.32031
"Str",2.99868
"Str",3.08024
"Str",1.27518
"Str",0.36467
"Str",10.01443
"Str",3.57482
"Str",1.46047
"Str",2.68238
"Str",0.85289
"Str",3.08704
"Str",1.75666
"Str",0.84251
"Str",0.9987
"Str",0.7908
"Str",2.54955
"Str",1.78449
"Str",0.37099
"Str",3.85224
"Str",2.68677
"Str",2.26984
"Str",0.65829
"Str",1.3151
"Str",0.30291
"Str",7.9638
"Str",1.63845
"Str",1.12951
"Str",3.44499
"Str",4.17002
"Str",1.34165
"Str",2.71742
"Str",1.12995
"Str",0.92267
"Str",1.03303
"Str",0.73245
"Str",2.33029
"Str",0.2289
"Str",3.17857
"Str",5.89475
"Str",3.67949
"Str",0.19547
"Str",3.69037
"Str",5.30204
"Str",3.59642
"Str",8.27791
"Str",5.25552
"Str",1.35896
"Str",4.66779
"Str",1.94974
"Str",5.47915
"Str",8.85091
"Str",3.28442
"Str",2.29385
"Str",8.44578
"Str",1.80138
"Str",2.2443
"Str",0.6854
"Str",0.40802
"Str",0.6454
"Str",5.01773
"Str",7.81536
"Str",0.01106
"Str",2.38412
"Str",0.27739
"Str",1.77666
"Str",0.00695
"Str",1.69575
"Str",4.30592
"Str",0.85403
"Str",0.45618
"Str",9.95599
"Str",5.16658
"Str",2.39873
"Str",3.71235
"Str",0.90002
"Str",5.32332
"Str",2.77975
